classification,created_at,created_by,is_cold_storage,is_habit_forming,name
HD,2018-01-19T07:49:19.049Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Emollient With Glycerine
HD,2018-01-19T07:49:19.349Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Avobenzone
HD,2018-01-19T07:49:19.351Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Octinoxate(Octyl Methoxycinnamate)
HD,2018-01-19T07:49:19.353Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Oxybenzone
HD,2018-01-19T07:49:19.356Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Titanium
H1D,2018-01-19T07:49:19.827Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pholcodine
HD,2018-01-19T07:49:19.977Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Riboflavine
HD,2018-01-19T07:49:20.426Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Citrate
"",,,false,false,Permethrin
HD,2018-01-19T07:49:20.878Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Albendazole
"",,,false,false,Ginseng
HD,2018-01-19T07:49:22.069Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ferrous Sulphate
HD,2018-01-19T07:49:22.072Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Zinc Sulphate
H1D,2018-01-19T07:49:23.123Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Isoniazid(Inh)
"",,,false,false,Pyrazinamide
"",,,false,false,Rifampicin
"",,,false,false,Ethambutol
HD,2018-01-19T07:49:24.032Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Roxithromycin
HD,2018-01-19T07:49:25.920Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tinidazole
HD,2018-01-19T07:49:26.787Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Isosorbide Dinitrate
HD,2018-01-19T07:49:27.121Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Norfloxacin
"",,,false,false,Piroxicam
HD,2018-01-19T07:49:28.525Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cloxacillin
HD,2018-01-19T07:49:28.669Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cefadroxil
HD,2018-01-19T07:49:29.382Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Betamethasone
HD,2018-01-19T07:49:31.712Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ibuprofen
H1D,2018-01-19T07:49:32.088Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ephedrine
"",,,false,false,Sulphamethoxazole
HD,2018-01-19T07:49:32.692Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pyrimethamine
HD,2018-01-19T07:49:33.011Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cephalexin
H1D,2018-01-19T07:49:34.716Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Zolpidem Tartrate
HD,2018-01-19T07:49:42.851Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sertraline
HD,2018-01-19T07:49:43.145Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Trazodone
HD,2018-01-19T07:49:43.595Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Griseofluvin
HD,2018-01-19T07:49:43.893Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Valprorate
"",,,false,false,Clobetasol
HD,2018-01-19T07:49:44.959Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Gentamicin
NSD,2018-01-19T07:49:45.273Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Antiseptic
HD,2018-01-19T07:49:45.724Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Potassium Iodide
HD,2018-01-19T07:49:45.916Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Terpin
"",,,false,false,Salbutamol
HD,2018-01-19T07:49:46.532Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ammonium Chloride
"",,,false,false,Miconazole
"",,,false,false,Tretinoin
HD,2018-01-19T07:49:48.419Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Erythromycin
"",,,false,false,Phosphorus
HD,2018-01-19T07:49:49.475Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Carboxymethylcellulose (Cmc)
HD,2018-01-19T07:49:49.936Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Benzoic Acid
NSD,2018-01-19T07:49:50.973Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Electrolytes
NSD,2018-01-19T07:49:53.175Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Potassium Nitrate
"",,,false,false,Ketoconazole
HD,2018-01-19T07:49:53.324Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Zinc Pyrithione
HD,2018-01-19T07:51:25.024Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Thiamine (Vit B1)
"",,,false,false,Fexofenadine
"",,,false,false,Flupenthixol
"",,,false,false,Melitracen
HD,2018-01-19T07:51:29.653Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Calcium Aspartate
"",,,false,false,Multiminerals
"",,,false,false,Duloxetine
H1D,2018-01-19T07:51:32.778Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cefepime
HD,2018-01-19T07:51:34.303Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cefuroxime Sodium
HD,2018-01-19T07:51:36.613Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Levamisole
HD,2018-01-19T07:51:37.211Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Mebendazole
HD,2018-01-19T07:51:39.362Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Trimethoprim (Cotrimoxazole)
HD,2018-01-19T07:51:39.655Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ethamsylate
HD,2018-01-19T07:51:41.646Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Diloxanide
"",,,false,false,Diphenhydramine
"",,,false,false,Metronidazole
"",,,false,false,Ivermectin
HD,2018-01-19T07:51:48.399Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Mosapride
"",,,false,false,Citicoline
H1D,2018-01-19T07:51:53.751Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dosulepin(Dothiepin)
H1D,2018-01-19T07:51:54.360Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Etizolam
"",,,false,false,Lorazepam
"",,,false,false,Amisulpride
HD,2018-01-19T07:51:58.361Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tranexamic Acid
HD,2018-01-19T07:51:58.947Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tizanidine
"",,,false,false,Divalproex
HD,2018-01-19T07:52:06.439Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lithium Carbonate
NSD,2018-01-19T07:52:17.264Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Fennel Oil
HD,2018-01-19T07:52:20.612Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Mesalazine(Mesalamine Or 5-Amino Salicylic Acid)
HD,2018-01-19T07:52:21.745Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Thyroxine Sodium
H1D_NRX,2018-01-19T07:52:22.047Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Mifepristone
"",,,false,false,Naproxen
HD,2018-01-19T07:52:22.674Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sumatriptan
HD,2018-01-19T07:52:23.116Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Econazole
H1D,2018-01-19T07:52:24.333Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cefdinir
HD,2018-01-19T07:52:24.957Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pefloxacin
HD,2018-01-19T07:52:26.373Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Benzathine Penicillin
H1D_NRX,2018-01-19T07:52:26.844Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Misoprostol
HD,2018-01-19T07:52:26.994Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sildenafil Citrate
"",,,false,false,Tadalafil
"",,,false,false,Eperisone
HD,2018-01-19T07:52:27.894Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Chloroquine
HD,2018-01-19T07:52:28.281Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Clomifene Citrate
H1D,2018-01-19T07:52:28.437Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Prulifloxacin
HD,2018-01-19T07:52:28.589Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Clarithromycin
HD,2018-01-19T07:52:30.014Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Chloramphenicol
HD,2018-01-19T07:52:30.167Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tinocordin
HD,2018-01-19T07:52:30.321Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Haemoglobin
HD,2018-01-19T07:52:39.275Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Aluminium Hydroxide
HD,2018-01-19T07:52:39.277Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Magnesium Aluminium Silicate
HD,2018-01-19T07:52:39.279Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Magnesium Hydroxide
HD,2018-01-19T07:52:41.139Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lactic Acid
HD,2018-01-19T07:52:42.796Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Diltiazem
"",,,false,false,Itraconazole
HD,2018-01-19T07:52:43.412Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Isosorbide 5 Mononitrate
HD,2018-01-19T07:52:46.247Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lecithin
NSD,2018-01-19T07:52:46.410Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Test Strip
NSD,2018-01-19T07:52:46.714Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Myo Inositol
HD,2018-01-19T07:52:47.035Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Boron
HD,2018-01-19T07:52:47.039Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Strontium
HD,2018-01-19T07:52:48.945Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Celecoxib
NSD,2018-01-19T07:52:50.623Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Collagen Peptide
HD,2018-01-19T07:52:51.078Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Policosanol
HD,2018-01-19T07:52:52.135Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Carbocisteine
"",,,false,false,Prebiotic
HD,2018-01-19T07:52:53.222Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Glutamine
HD,2018-01-19T07:52:56.706Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Trimetazidine
"",,,false,false,Inositol
"",,,false,false,Esomeprazole
HD,2018-01-19T07:52:59.522Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Amylase
HD,2018-01-19T07:52:59.525Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lipase
HD,2018-01-19T07:52:59.527Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Protease
HD,2018-01-19T07:53:01.158Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nifedipine
H1D,2018-01-19T07:53:02.274Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Clofazimine
HD,2018-01-19T07:53:02.909Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tetracycline
HD,2018-01-19T07:53:05.321Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Zonisamide
HD,2018-01-19T07:53:05.614Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ginkgo Biloba
"",,,false,false,Oxaceprol
"",,,false,false,Tacrolimus
HD,2018-01-19T07:53:07.342Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ganciclovir
"",,,false,false,Isotretinoin
HD,2018-01-19T07:53:07.980Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Beta Carotene
H1D,2018-01-19T07:53:09.948Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Venlafaxine
HD,2018-01-19T07:53:11.065Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Raloxifene
"",,,false,false,Carvedilol
"",,,false,false,Flurbiprofen
"",,,false,false,Theophylline
"",,,false,false,Quetiapine
HD,2018-01-19T07:53:16.566Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Terazosin
HD,2018-01-19T07:53:16.870Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ketoprofen
"",,,false,false,Aripiprazole
HD,2018-01-19T07:53:17.944Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Glibenclamide
HD,2018-01-19T07:53:18.263Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Valdecoxib
HD,2018-01-19T07:53:20.355Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Neostigmine Bromide
HD,2018-01-19T07:53:23.008Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Oxcarbazepine
HD,2018-01-19T07:53:23.671Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Vildagliptin
HD,2018-01-19T07:53:24.554Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Magnesium Trisilicate
HD,2018-01-19T07:53:24.706Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Adenosine
HD,2018-01-19T07:53:25.175Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ampicillin
"",,,false,false,Ketorolac
HD,2018-01-19T07:53:25.488Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tromethamine
HD,2018-01-19T07:53:25.797Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sulphadiazine
HD,2018-01-19T07:53:26.126Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Methylpolysiloxane
NSD,2018-01-19T07:53:26.283Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cisapride
HD,2018-01-19T07:53:28.647Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Azilsartan Medoxomil
HD,2018-01-19T07:53:32.180Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Furazolidone
HD,2018-01-19T07:53:32.942Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Spiramycin
HD,2018-01-19T07:53:35.830Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Miglitol
HD,2018-01-19T07:53:42.278Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Rosiglitazone
HD,2018-01-19T07:53:45.780Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Irbesartan
HD,2018-01-19T07:53:47.052Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nicoumalone(Acenocoumarol)
"",,,false,false,Rosuvastatin
"",,,false,false,Torsemide
HD,2018-01-19T07:53:49.402Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Verapamil
HD,2018-01-19T07:53:50.068Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Nicorandil
HD,2018-01-19T07:53:52.410Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nicotinic Acid
"",,,false,false,Manganese
HD,2018-01-19T07:53:57.899Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lercanidipine
"",,,false,false,Cilnidipine
"",,,false,false,Ivabradine
HD_NRX,2018-01-19T07:54:08.690Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Phenobarbitone
HD_NRX,2018-01-19T07:54:08.856Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Eslicarbazepine Acetate
H1D,2018-01-19T07:54:11.427Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Citalopram
HD,2018-01-19T07:54:12.564Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Levodopa
HD,2018-01-19T07:54:12.567Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Benserazide
HD,2018-01-19T07:54:13.579Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Paliperidone
"",,,false,false,Primidone
"",,,false,false,Vilazodone
"",,,false,false,Fluvoxamine
HD,2018-01-19T07:54:18.315Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ebastine
HD,2018-01-19T07:54:18.777Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Bromocriptine
HD,2018-01-19T07:54:19.690Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Flupirtine Maleate
"",,,false,false,Rifaximin
HD,2018-01-19T07:54:21.937Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dydrogesterone
HD,2018-01-19T07:54:22.144Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Feredetate
H1D,2018-01-19T07:54:23.849Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Balofloxacin
HD,2018-01-19T07:54:30.245Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Meloxicam
HD,2018-01-19T07:54:30.747Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Hydroxy Chloroquine
HD,2018-01-19T07:54:35.990Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Desloratadine
"",,,false,false,Triamcinolone
HD,2018-01-19T07:54:40.810Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Enalapril
"",,,false,false,Levetiracetam
HD,2018-01-19T07:54:51.257Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lacosamide
H1D,2018-01-19T07:54:53.494Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Desvenlafaxine
